LEMMA;TF;IDF;TF*IDF
mpro;0.001698;5.658211;0.009608
network;0.001698;2.13465;0.003625
nft;0.001698;0.014355;2.4e-05
nominex;0.001698;0.028855;4.9e-05
of;0.001698;0.182478;0.00031
okx;0.001698;0.028855;4.9e-05
orient;0.001698;5.658211;0.009608
phemex;0.001698;0.014355;2.4e-05
pi;0.001698;5.658211;0.009608
play;0.001698;0.028855;4.9e-05
polkadot;0.001698;0.028855;4.9e-05
poloniex;0.001698;0.028855;4.9e-05
polygon;0.001698;0.372809;0.000633
prochain;0.001698;5.658211;0.009608
protocol;0.001698;0.028855;4.9e-05
ravencoin;0.001698;0.028855;4.9e-05
ripple;0.001698;0.372809;0.000633
ripplexrpxrp;0.001698;0.028855;4.9e-05
ru;0.003396;0.014355;4.9e-05
rub;0.001698;0.014355;2.4e-05
selfkey;0.001698;6.658211;0.011306
shanghai;0.001698;0.592122;0.001005
shib;0.001698;0.028855;4.9e-05
shiba;0.001698;0.028855;4.9e-05
signature;0.001698;0.592122;0.001005
skorobogat;0.001698;0.592122;0.001005
social;0.001698;4.658211;0.00791
sol;0.001698;0.028855;4.9e-05
sola;0.001698;0.592122;0.001005
solana;0.001698;0.014355;2.4e-05
solanasolsol;0.001698;0.028855;4.9e-05
spacegold;0.001698;0.592122;0.001005
sushiswap;0.001698;3.658211;0.006212
telegram;0.001698;0.028855;4.9e-05
tether;0.001698;0.014355;2.4e-05
tetherusdtusdt;0.001698;0.028855;4.9e-05
that;0.001698;0.592122;0.001005
to;0.001698;0.028855;4.9e-05
token;0.001698;0.028855;4.9e-05
torbit;0.001698;0.570749;0.000969
trc;0.001698;0.488286;0.000829
twitter;0.001698;0.014355;2.4e-05
uah;0.001698;0.028855;4.9e-05
uglevvasiya;0.001698;0.570749;0.000969
uni;0.001698;0.028855;4.9e-05
uniswap;0.001698;0.028855;4.9e-05
usd;0.001698;0.014355;2.4e-05
usdbusdbusd;0.001698;0.028855;4.9e-05
usdc;0.001698;0.014355;2.4e-05
usdeurrubuahkzt;0.001698;0.028855;4.9e-05
usdt;0.001698;0.014355;2.4e-05
visa;0.001698;0.549687;0.000933
vitalik;0.001698;5.658211;0.009608
vpn;0.001698;0.028855;4.9e-05
walt;0.001698;5.658211;0.009608
x;0.001698;0.448758;0.000762
xrp;0.001698;0.028855;4.9e-05
yom;0.001698;6.658211;0.011306
youtube;0.001698;0.028855;4.9e-05
авиабилет;0.001698;0.028855;4.9e-05
авто;0.001698;0.028855;4.9e-05
авторский;0.001698;5.658211;0.009608
автосалон;0.001698;0.028855;4.9e-05
агентство;0.001698;0.028855;4.9e-05
администрация;0.001698;0.028855;4.9e-05
адрес;0.001698;0.028855;4.9e-05
аирдроп;0.001698;4.658211;0.00791
академия;0.001698;0.028855;4.9e-05
аккаунт;0.001698;0.028855;4.9e-05
акман;0.001698;0.592122;0.001005
актуальный;0.003396;0.80023;0.002718
альткоина;0.001698;1.265894;0.002149
альткоиныволатильныепривязать;0.001698;0.028855;4.9e-05
американский;0.001698;0.028855;4.9e-05
анализ;0.001698;1.166358;0.00198
аналитика;0.001698;0.528928;0.000898
анонимный;0.001698;1.336283;0.002269
апрель;0.001698;0.372809;0.000633
арбитраж;0.001698;0.028855;4.9e-05
аренда;0.003396;0.028855;9.8e-05
арин;0.001698;0.592122;0.001005
баланс;0.001698;0.028855;4.9e-05
банк;0.001698;0.336283;0.000571
банковский;0.001698;2.336283;0.003967
безопасность;0.001698;0.014355;2.4e-05
белорусский;0.001698;0.028855;4.9e-05
билл;0.001698;0.592122;0.001005
биржа;0.006791;0.014355;9.7e-05
биржукнига;0.001698;0.028855;4.9e-05
биткоина;0.006791;0.014355;9.7e-05
биткоинаблокчейн;0.001698;0.028855;4.9e-05
биткоиня;0.001698;5.073249;0.008614
близкий;0.001698;2.850857;0.004841
блог;0.008489;0.014355;0.000122
блок;0.001698;0.318361;0.000541
блокчейн;0.005093;0.014355;7.3e-05
боковик;0.001698;6.658211;0.011306
больший;0.001698;0.103623;0.000176
бонус;0.001698;2.658211;0.004514
браузер;0.001698;3.850857;0.006539
будущее;0.001698;0.265894;0.000451
бывать;0.001698;0.549687;0.000933
бывший;0.001698;0.528928;0.000898
быстро;0.001698;0.014355;2.4e-05
быть;0.001698;0.028855;4.9e-05
бычий;0.001698;3.336283;0.005665
вакансия;0.001698;0.014355;2.4e-05
верификация;0.001698;0.014355;2.4e-05
весь;0.001698;0.028855;4.9e-05
взаимный;0.001698;0.570749;0.000969
видео;0.001698;0.028855;4.9e-05
видеокарта;0.001698;0.528928;0.000898
владелец;0.001698;1.957772;0.003324
возглавить;0.001698;3.488286;0.005923
вопрос;0.006791;0.014355;9.7e-05
время;0.001698;0.058299;9.9e-05
встроить;0.001698;0.488286;0.000829
вход;0.001698;0.014355;2.4e-05
вы;0.003396;0.549687;0.001867
выбрать;0.001698;0.429393;0.000729
вывод;0.003396;0.014355;4.9e-05
выгодный;0.001698;0.448758;0.000762
выкуп;0.001698;0.508464;0.000863
выше;0.001698;0.283172;0.000481
газ;0.001698;0.028855;4.9e-05
геолокация;0.001698;0.028855;4.9e-05
георгий;0.001698;0.592122;0.001005
главный;0.003396;0.014355;4.9e-05
год;0.006791;0.028855;0.000196
годався;0.001698;0.028855;4.9e-05
годапрогноз;0.001698;0.028855;4.9e-05
горячий;0.001698;5.658211;0.009608
грязный;0.001698;0.592122;0.001005
данные;0.001698;0.014355;2.4e-05
данный;0.001698;0.014355;2.4e-05
дать;0.003396;0.014355;4.9e-05
действие;0.001698;0.231947;0.000394
делать;0.003396;0.283172;0.000962
день;0.001698;0.028855;4.9e-05
децентрализованный;0.001698;0.014355;2.4e-05
дзен;0.001698;0.028855;4.9e-05
диденков;0.001698;0.592122;0.001005
дневник;0.001698;5.658211;0.009608
долгий;0.001698;3.336283;0.005665
долларусамый;0.001698;0.028855;4.9e-05
дорогиехороший;0.001698;0.028855;4.9e-05
дть;0.001698;0.028855;4.9e-05
дукачёв;0.001698;6.658211;0.011306
ежедневный;0.001698;1.231947;0.002092
ещё;0.003396;0.014355;4.9e-05
жалоба;0.003396;5.658211;0.019215
ждать;0.001698;0.508464;0.000863
жизнь;0.001698;3.336283;0.005665
заблокировать;0.001698;0.468387;0.000795
завершить;0.001698;3.850857;0.006539
завести;0.001698;5.658211;0.009608
зависеть;0.001698;0.014355;2.4e-05
задать;0.001698;0.014355;2.4e-05
закон;0.001698;0.028855;4.9e-05
законодательство;0.001698;3.488286;0.005923
запись;0.001698;0.448758;0.000762
запомнить;0.001698;6.658211;0.011306
заработать;0.001698;0.410284;0.000697
заработок;0.001698;2.265894;0.003847
зафискироваться;0.001698;0.570749;0.000969
защитить;0.001698;0.028855;4.9e-05
защититься;0.001698;0.570749;0.000969
земля;0.001698;0.028855;4.9e-05
золотомнаименее;0.001698;0.028855;4.9e-05
игрыигра;0.001698;0.028855;4.9e-05
изменение;0.001698;0.043502;7.4e-05
инвестирование;0.001698;0.028855;4.9e-05
инвестор;0.003396;0.014355;4.9e-05
институциональный;0.001698;0.028855;4.9e-05
интервью;0.003396;0.028855;9.8e-05
интерес;0.001698;0.028855;4.9e-05
интернет;0.001698;0.372809;0.000633
инфографик;0.001698;0.028855;4.9e-05
информационный;0.001698;0.028855;4.9e-05
использование;0.001698;0.014355;2.4e-05
использовать;0.001698;0.014355;2.4e-05
история;0.001698;0.372809;0.000633
июль;0.001698;2.19878;0.003734
казахстанский;0.001698;0.028855;4.9e-05
казино;0.001698;0.014355;2.4e-05
какой;0.006791;0.014355;9.7e-05
календарь;0.001698;0.028855;4.9e-05
калькулятор;0.001698;0.028855;4.9e-05
канал;0.003396;0.028855;9.8e-05
капитализация;0.003396;0.028855;9.8e-05
карта;0.001698;0.028855;4.9e-05
кастодиальный;0.001698;0.014355;2.4e-05
китайский;0.001698;0.028855;4.9e-05
клуб;0.001698;0.028855;4.9e-05
книга;0.001698;0.014355;2.4e-05
комиссия;0.003396;0.028855;9.8e-05
конкурс;0.001698;0.468387;0.000795
контракт;0.001698;0.119053;0.000202
конфиденциальность;0.001698;0.014355;2.4e-05
копирование;0.001698;0.028855;4.9e-05
корейский;0.001698;0.028855;4.9e-05
котировка;0.001698;0.429393;0.000729
который;0.003396;0.014355;4.9e-05
кошелёк;0.003396;0.014355;4.9e-05
кризис;0.001698;4.073249;0.006916
крипта;0.003396;0.014355;4.9e-05
криптобанк;0.001698;0.028855;4.9e-05
криптобиржа;0.003396;0.028855;9.8e-05
криптовалюта;0.016978;0.014355;0.000244
криптовалютатоп;0.001698;0.028855;4.9e-05
криптовалюткаковать;0.001698;0.028855;4.9e-05
криптовалютный;0.003396;0.985786;0.003348
криптовалютс;0.001698;0.028855;4.9e-05
криптовалютыконкурент;0.001698;0.028855;4.9e-05
криптопроект;0.001698;0.028855;4.9e-05
крипторынок;0.003396;2.073249;0.007041
криптосервис;0.001698;0.028855;4.9e-05
криптоэксперт;0.001698;6.658211;0.011306
крупный;0.001698;0.13465;0.000229
купить;0.003396;0.014355;4.9e-05
курс;0.005093;0.014355;7.3e-05
кутиковый;0.001698;0.592122;0.001005
лидер;0.001698;2.336283;0.003967
ликвидация;0.001698;5.073249;0.008614
лицо;0.003396;0.028855;9.8e-05
личный;0.001698;3.488286;0.005923
локальный;0.001698;0.570749;0.000969
любой;0.001698;0.166358;0.000282
магазин;0.001698;0.028855;4.9e-05
майнинга;0.005093;0.014355;7.3e-05
малый;0.001698;0.028855;4.9e-05
маркетинг;0.001698;0.528928;0.000898
март;0.001698;0.014355;2.4e-05
массовый;0.001698;4.336283;0.007363
мастернодылучший;0.001698;0.028855;4.9e-05
материал;0.003396;0.028855;9.8e-05
медленно;0.001698;0.028855;4.9e-05
мероприятие;0.003396;0.028855;9.8e-05
мир;0.001698;1.658211;0.002816
млн;0.001698;0.028855;4.9e-05
млнbtc;0.001698;0.028855;4.9e-05
млнethereumetheth;0.001698;0.028855;4.9e-05
млрд;0.001698;0.028855;4.9e-05
мнение;0.001698;0.300659;0.000511
мой;0.001698;0.570749;0.000969
монета;0.008489;0.014355;0.000122
монетыкатегориитоп;0.001698;0.028855;4.9e-05
мониторинг;0.001698;0.028855;4.9e-05
мочь;0.001698;0.014355;2.4e-05
мы;0.003396;0.014355;4.9e-05
мысль;0.001698;5.658211;0.009608
налог;0.001698;0.549687;0.000933
начинающий;0.001698;3.19878;0.005432
наш;0.001698;4.336283;0.007363
недвижимость;0.001698;0.028855;4.9e-05
неделя;0.003396;0.570749;0.001938
недооцененныесамай;0.001698;0.028855;4.9e-05
независимый;0.001698;0.028855;4.9e-05
нейросеть;0.001698;6.658211;0.011306
некастодиальный;0.003396;0.014355;4.9e-05
нести;0.001698;0.028855;4.9e-05
низкий;0.003396;0.028855;9.8e-05
никитос;0.001698;6.658211;0.011306
новость;0.005093;0.014355;7.3e-05
новый;0.003396;0.014355;4.9e-05
ноябрь;0.001698;2.014355;0.00342
нужный;0.001698;1.957772;0.003324
обвал;0.001698;3.658211;0.006212
обзор;0.005093;0.043502;0.000222
обмен;0.006791;0.014355;9.7e-05
обменник;0.006791;0.014355;9.7e-05
обновить;0.001698;0.528928;0.000898
обновление;0.001698;0.300659;0.000511
обработка;0.001698;0.028855;4.9e-05
обратный;0.003396;0.014355;4.9e-05
обращаться;0.001698;0.028855;4.9e-05
объём;0.003396;0.028855;9.8e-05
ограниченный;0.001698;0.028855;4.9e-05
одновременно;0.001698;0.468387;0.000795
ожидать;0.001698;2.13465;0.003625
ознакомительный;0.001698;0.028855;4.9e-05
оказаться;0.001698;2.658211;0.004514
оказывать;0.001698;0.014355;2.4e-05
она;0.001698;0.073249;0.000124
они;0.001698;0.028855;4.9e-05
онлайн;0.001698;0.014355;2.4e-05
определить;0.001698;0.391425;0.000665
опубликовать;0.001698;0.028855;4.9e-05
опыт;0.001698;0.448758;0.000762
организация;0.001698;0.028855;4.9e-05
основной;0.001698;0.265894;0.000451
ответ;0.001698;0.028855;4.9e-05
ответственность;0.001698;0.028855;4.9e-05
отвечать;0.001698;0.028855;4.9e-05
отдел;0.001698;0.592122;0.001005
отель;0.001698;0.028855;4.9e-05
отзыв;0.001698;0.014355;2.4e-05
падение;0.001698;1.850857;0.003143
пара;0.001698;0.448758;0.000762
перейти;0.001698;0.468387;0.000795
персональный;0.001698;0.028855;4.9e-05
письменный;0.001698;0.028855;4.9e-05
платить;0.001698;0.508464;0.000863
платёж;0.001698;0.028855;4.9e-05
поддержка;0.001698;0.014355;2.4e-05
поделиться;0.001698;0.028855;4.9e-05
подорожать;0.001698;3.19878;0.005432
подписаться;0.003396;5.658211;0.019215
подписка;0.001698;0.549687;0.000933
пожаловаться;0.001698;0.028855;4.9e-05
показать;0.001698;2.410284;0.004093
покупка;0.003396;0.014355;4.9e-05
политика;0.001698;0.014355;2.4e-05
полностью;0.001698;0.448758;0.000762
полный;0.001698;0.028855;4.9e-05
получать;0.003396;0.13465;0.000457
пользователь;0.001698;0.014355;2.4e-05
помощь;0.001698;1.372809;0.002331
понести;0.001698;0.028855;4.9e-05
популярный;0.001698;0.073249;0.000124
портал;0.003396;0.028855;9.8e-05
последний;0.003396;0.028855;9.8e-05
потенциал;0.001698;0.014355;2.4e-05
потеря;0.001698;0.028855;4.9e-05
почему;0.001698;0.410284;0.000697
почта;0.001698;0.014355;2.4e-05
правило;0.001698;0.014355;2.4e-05
право;0.003396;0.028855;9.8e-05
предназначаться;0.001698;0.028855;4.9e-05
представлять;0.001698;0.028855;4.9e-05
предстоящий;0.001698;0.592122;0.001005
прибыльный;0.001698;3.19878;0.005432
призовой;0.001698;0.528928;0.000898
приложение;0.001698;0.014355;2.4e-05
применение;0.001698;1.957772;0.003324
применительно;0.001698;6.658211;0.011306
пример;0.001698;0.336283;0.000571
принести;0.001698;2.658211;0.004514
принимать;0.001698;0.028855;4.9e-05
присоединиться;0.001698;0.549687;0.000933
проверить;0.001698;0.028855;4.9e-05
прогноз;0.006791;0.014355;9.7e-05
прогнозыпрогноз;0.001698;0.028855;4.9e-05
программист;0.001698;0.429393;0.000729
продавец;0.001698;3.336283;0.005665
проект;0.001698;0.014355;2.4e-05
протас;0.001698;0.592122;0.001005
протестировать;0.001698;0.592122;0.001005
процессор;0.003396;0.528928;0.001796
прочтение;0.001698;0.028855;4.9e-05
пул;0.003396;0.014355;4.9e-05
работать;0.001698;0.073249;0.000124
раздача;0.001698;0.014355;2.4e-05
раздел;0.001698;0.014355;2.4e-05
разница;0.001698;0.488286;0.000829
разработка;0.001698;0.248821;0.000422
разработчик;0.001698;0.073249;0.000124
разрешение;0.001698;0.028855;4.9e-05
ралли;0.001698;3.488286;0.005923
раскритиковать;0.001698;0.570749;0.000969
рассказать;0.001698;0.528928;0.000898
реальный;0.001698;0.13465;0.000229
регистрация;0.003396;0.014355;4.9e-05
регулирование;0.001698;0.014355;2.4e-05
регулятор;0.001698;0.448758;0.000762
редакция;0.003396;0.028855;9.8e-05
рейтинг;0.003396;0.014355;4.9e-05
рейтингивсе;0.001698;0.028855;4.9e-05
рекламодатель;0.001698;0.028855;4.9e-05
ресурс;0.001698;0.014355;2.4e-05
риска;0.001698;0.028855;4.9e-05
россия;0.001698;0.014355;2.4e-05
рост;0.001698;0.028855;4.9e-05
рубль;0.001698;0.028855;4.9e-05
руководитель;0.003396;0.508464;0.001727
руководство;0.001698;3.19878;0.005432
русский;0.001698;0.028855;4.9e-05
рынок;0.005093;0.043502;0.000222
рыночный;0.001698;0.014355;2.4e-05
сookie;0.001698;0.028855;4.9e-05
сайт;0.006791;0.014355;9.7e-05
самолёт;0.001698;0.028855;4.9e-05
самый;0.005093;0.014355;7.3e-05
сбор;0.001698;0.028855;4.9e-05
свой;0.001698;0.014355;2.4e-05
связь;0.003396;0.014355;4.9e-05
сделка;0.001698;0.215268;0.000366
сегодня;0.001698;0.391425;0.000665
сечь;0.001698;0.028855;4.9e-05
сказать;0.001698;4.336283;0.007363
сколько;0.001698;0.354431;0.000602
следующий;0.001698;2.073249;0.00352
служба;0.001698;0.028855;4.9e-05
смарт;0.001698;0.119053;0.000202
смотреть;0.001698;0.372809;0.000633
снг;0.001698;5.658211;0.009608
согласие;0.001698;0.028855;4.9e-05
содержать;0.001698;0.014355;2.4e-05
содержаться;0.001698;0.028855;4.9e-05
соло;0.001698;0.592122;0.001005
сопротивление;0.001698;0.549687;0.000933
сотрудничество;0.001698;0.028855;4.9e-05
спасать;0.001698;0.592122;0.001005
список;0.001698;0.028855;4.9e-05
спорт;0.001698;0.028855;4.9e-05
средство;0.001698;0.182478;0.00031
стабильный;0.001698;0.028855;4.9e-05
ставка;0.001698;0.014355;2.4e-05
стандарт;0.001698;0.028855;4.9e-05
старый;0.001698;0.028855;4.9e-05
стать;0.001698;1.265894;0.002149
статья;0.003396;0.014355;4.9e-05
стоимость;0.001698;0.028855;4.9e-05
столкнуться;0.001698;4.336283;0.007363
сторона;0.001698;0.028855;4.9e-05
страна;0.001698;1.850857;0.003143
страница;0.001698;0.014355;2.4e-05
сходиться;0.001698;5.073249;0.008614
счёт;0.001698;0.014355;2.4e-05
сша;0.001698;0.429393;0.000729
такой;0.001698;0.043502;7.4e-05
текущий;0.001698;0.028855;4.9e-05
телеграм;0.001698;0.028855;4.9e-05
тема;0.001698;0.549687;0.000933
тестнет;0.001698;0.592122;0.001005
технология;0.001698;1.372809;0.002331
токен;0.003396;0.014355;4.9e-05
токеныдецентрализованныеобеспеченный;0.001698;0.028855;4.9e-05
токеныновый;0.001698;0.028855;4.9e-05
только;0.001698;0.014355;2.4e-05
том;0.001698;0.592122;0.001005
топ;0.003396;0.014355;4.9e-05
торговать;0.001698;0.300659;0.000511
торговлиновый;0.001698;0.028855;4.9e-05
торговля;0.003396;0.014355;4.9e-05
тот;0.003396;0.182478;0.00062
трейдер;0.001698;0.014355;2.4e-05
тренд;0.001698;2.13465;0.003625
трофим;0.001698;0.592122;0.001005
турецкий;0.001698;0.028855;4.9e-05
тыс;0.001698;1.957772;0.003324
убийца;0.001698;5.658211;0.009608
убыток;0.001698;3.658211;0.006212
уведомление;0.001698;0.028855;4.9e-05
украинский;0.001698;0.028855;4.9e-05
условие;0.001698;0.014355;2.4e-05
услуга;0.003396;0.014355;4.9e-05
участвовать;0.001698;0.300659;0.000511
участок;0.001698;0.028855;4.9e-05
учётный;0.001698;0.528928;0.000898
фармера;0.001698;6.658211;0.011306
фиат;0.001698;0.028855;4.9e-05
финансовый;0.003396;0.014355;4.9e-05
фонд;0.001698;0.300659;0.000511
форма;0.001698;0.014355;2.4e-05
форум;0.005093;0.014355;7.3e-05
хороший;0.003396;0.014355;4.9e-05
хотеть;0.001698;0.930291;0.00158
цель;0.001698;0.028855;4.9e-05
цена;0.001698;0.028855;4.9e-05
ценыроссийскиестейблкоинылучший;0.001698;0.028855;4.9e-05
ч;0.001698;0.028855;4.9e-05
час;0.001698;0.073249;0.000124
частичный;0.001698;0.028855;4.9e-05
шанхай;0.001698;0.570749;0.000969
экосистема;0.001698;1.850857;0.003143
эксперимент;0.001698;0.028855;4.9e-05
эксперт;0.003396;0.014355;4.9e-05
электронный;0.001698;0.014355;2.4e-05
эмиссиейсамый;0.001698;0.028855;4.9e-05
эммер;0.001698;0.570749;0.000969
эрнест;0.001698;6.658211;0.011306
эрнестович;0.001698;6.658211;0.011306
эфир;0.003396;0.570749;0.001938
эфириум;0.001698;0.014355;2.4e-05
ювелирный;0.001698;0.028855;4.9e-05
юр;0.001698;0.028855;4.9e-05
юридический;0.005093;0.014355;7.3e-05
я;0.001698;0.549687;0.000933
являться;0.001698;0.014355;2.4e-05
язык;0.001698;0.028855;4.9e-05
янг;0.001698;0.592122;0.001005
яндекс;0.001698;0.028855;4.9e-05
японский;0.001698;0.028855;4.9e-05
яхта;0.001698;0.028855;4.9e-05
;0.001698;0.014355;2.4e-05
