TOKEN;TF;IDF;TF*IDF
спам;0.000878;5.658211;0.004968
список;0.000878;0.028855;2.5e-05
ставки;0.000878;0.014355;1.3e-05
стандарт;0.000878;0.028855;2.5e-05
статьи;0.001756;0.028855;5.1e-05
стейблкоины;0.001756;1.231947;0.002163
топ;0.001756;0.014355;2.5e-05
текущая;0.000878;0.549687;0.000483
телеграм;0.000878;0.028855;2.5e-05
типописание;0.000878;6.658211;0.005846
токены;0.001756;0.028855;5.1e-05
торговля;0.000878;0.014355;1.3e-05
турецкие;0.000878;0.028855;2.5e-05
уведомления;0.000878;0.028855;2.5e-05
украинские;0.000878;0.028855;2.5e-05
универсальная;0.000878;6.658211;0.005846
условия;0.000878;0.014355;1.3e-05
участник;0.000878;3.658211;0.003212
участок;0.000878;0.028855;2.5e-05
форум;0.000878;0.014355;1.3e-05
фундаментальный;0.000878;4.658211;0.00409
функционалом;0.000878;4.658211;0.00409
цена;0.001756;0.028855;5.1e-05
централизацией;0.000878;6.658211;0.005846
часто;0.001756;1.19878;0.002105
эксперимент;0.000878;0.028855;2.5e-05
эксперты;0.000878;0.028855;2.5e-05
эмиссия;0.000878;2.570749;0.002257
эфириум;0.001756;0.014355;2.5e-05
юр;0.000878;0.028855;2.5e-05
юридическая;0.000878;0.014355;1.3e-05
яндекс;0.000878;0.028855;2.5e-05
японские;0.000878;0.028855;2.5e-05
авто;0.000878;0.028855;2.5e-05
автоматизирован;0.000878;5.658211;0.004968
адреса;0.000878;0.028855;2.5e-05
аккаунт;0.000878;5.658211;0.004968
аккаунта;0.000878;5.073249;0.004454
актив;0.000878;0.166358;0.000146
актива;0.000878;1.265894;0.001111
активам;0.000878;4.073249;0.003576
активов;0.000878;1.103623;0.000969
активы;0.000878;1.372809;0.001205
алгоритму;0.000878;4.336283;0.003807
алгоритмы;0.000878;3.488286;0.003063
альтернатива;0.000878;3.336283;0.002929
альтернативные;0.000878;4.658211;0.00409
альткоин;0.000878;3.336283;0.002929
альткоины;0.000878;1.528928;0.001342
альткоиныволатильныепривязанная;0.000878;0.028855;2.5e-05
анализ;0.000878;1.448758;0.001272
анализа;0.000878;3.19878;0.002809
анонимности;0.000878;3.850857;0.003381
арбитража;0.000878;0.028855;2.5e-05
аспектах;0.000878;5.658211;0.004968
базе;0.000878;2.658211;0.002334
базируется;0.000878;6.658211;0.005846
базовый;0.000878;6.658211;0.005846
баланс;0.000878;0.028855;2.5e-05
балансом;0.000878;5.658211;0.004968
безопасного;0.000878;5.073249;0.004454
берут;0.000878;5.658211;0.004968
бирж;0.000878;0.014355;1.3e-05
биржах;0.000878;0.014355;1.3e-05
бирже;0.000878;0.318361;0.00028
биржевому;0.000878;6.658211;0.005846
биржевых;0.000878;3.850857;0.003381
биржукнига;0.000878;0.028855;2.5e-05
биткоинаблокчейн;0.000878;0.028855;2.5e-05
биткоинами;0.000878;0.028855;2.5e-05
биткоиномпоказывает;0.000878;6.658211;0.005846
блока;0.000878;2.570749;0.002257
блокчейна;0.000878;0.150417;0.000132
блокчейне;0.000878;0.103623;9.1e-05
блокчейнов;0.000878;1.903324;0.001671
более;0.000878;0.13465;0.000118
большинства;0.000878;3.336283;0.002929
большинстве;0.000878;3.073249;0.002698
большого;0.000878;4.073249;0.003576
будущую;0.000878;6.658211;0.005846
были;0.000878;2.13465;0.001874
быстрого;0.000878;3.658211;0.003212
быстрые;0.000878;1.488286;0.001307
валидаторов;0.000878;3.658211;0.003212
валют;0.000878;2.336283;0.002051
валюте;0.000878;1.372809;0.001205
валютную;0.000878;5.658211;0.004968
введен;0.000878;5.658211;0.004968
введенных;0.000878;6.658211;0.005846
величине;0.000878;5.073249;0.004454
верификации;0.000878;0.014355;1.3e-05
взаимодействию;0.000878;5.658211;0.004968
взаимосвязь;0.000878;5.073249;0.004454
виде;0.000878;2.570749;0.002257
виртуальным;0.000878;4.658211;0.00409
вложений;0.000878;2.336283;0.002051
внедрил;0.000878;5.073249;0.004454
внешних;0.000878;3.850857;0.003381
вносить;0.000878;4.073249;0.003576
внутренней;0.000878;4.336283;0.003807
возможностью;0.000878;0.508464;0.000446
возможностям;0.000878;3.073249;0.002698
войти;0.000878;5.073249;0.004454
вопрос;0.000878;0.028855;2.5e-05
вопросам;0.000878;0.028855;2.5e-05
времени;0.000878;0.166358;0.000146
время;0.000878;0.19878;0.000175
всего;0.000878;0.182478;0.00016
всеми;0.000878;4.073249;0.003576
всех;0.000878;0.073249;6.4e-05
вторая;0.000878;3.658211;0.003212
выбирать;0.000878;2.570749;0.002257
выборе;0.000878;3.19878;0.002809
выбрать;0.000878;2.13465;0.001874
вывода;0.000878;3.658211;0.003212
выводом;0.000878;0.028855;2.5e-05
выпущены;0.000878;4.073249;0.003576
выраженная;0.000878;1.704015;0.001496
высокой;0.000878;2.073249;0.00182
геолокации;0.000878;0.028855;2.5e-05
главе;0.000878;6.658211;0.005846
главного;0.000878;1.528928;0.001342
главной;0.000878;2.570749;0.002257
говорят;0.000878;4.073249;0.003576
года;0.000878;0.354431;0.000311
годавсе;0.000878;0.028855;2.5e-05
годапрогноз;0.000878;0.028855;2.5e-05
году;0.000878;0.043502;3.8e-05
грамотного;0.000878;6.658211;0.005846
графическом;0.000878;6.658211;0.005846
д;0.000878;1.658211;0.001456
давлению;0.000878;6.658211;0.005846
дал;0.000878;3.658211;0.003212
данные;0.000878;0.014355;1.3e-05
данных;0.000878;0.028855;2.5e-05
движение;0.000878;4.336283;0.003807
действительности;0.000878;5.073249;0.004454
делают;0.000878;3.19878;0.002809
делить;0.000878;5.658211;0.004968
демо;0.000878;0.028855;2.5e-05
деньги;0.000878;0.182478;0.00016
депозита;0.000878;4.658211;0.00409
десятку;0.000878;5.073249;0.004454
дефляционный;0.000878;5.658211;0.004968
децентрализованных;0.000878;1.751321;0.001538
дешевая;0.000878;5.658211;0.004968
дней;0.000878;0.043502;3.8e-05
документации;0.000878;4.658211;0.00409
документацию;0.000878;5.658211;0.004968
долгосрочного;0.000878;3.850857;0.003381
долларах;0.000878;0.19878;0.000175
доллару;0.000878;0.876852;0.00077
долларусамые;0.000878;0.028855;2.5e-05
доминации;0.000878;6.658211;0.005846
дорогие;0.000878;1.658211;0.001456
дорогиелучшие;0.000878;0.028855;2.5e-05
достаточно;0.000878;2.751321;0.002416
достигала;0.000878;4.336283;0.003807
достигла;0.000878;3.850857;0.003381
доступен;0.000878;2.570749;0.002257
друг;0.000878;0.488286;0.000429
друга;0.000878;5.073249;0.004454
другие;0.000878;1.265894;0.001111
других;0.000878;0.150417;0.000132
другой;0.000878;1.372809;0.001205
другом;0.000878;3.658211;0.003212
евро;0.000878;0.182478;0.00016
его;0.000878;0.166358;0.000146
единица;0.000878;3.850857;0.003381
есть;0.000878;1.231947;0.001082
зависящие;0.000878;0.028855;2.5e-05
задаваемые;0.000878;1.372809;0.001205
задержек;0.000878;5.658211;0.004968
закрываются;0.000878;6.658211;0.005846
занимает;0.000878;2.265894;0.001989
записи;0.000878;3.336283;0.002929
запуска;0.000878;2.13465;0.001874
запускать;0.000878;4.336283;0.003807
зарегистрироваться;0.000878;3.19878;0.002809
зафиксированное;0.000878;1.704015;0.001496
защищены;0.000878;0.028855;2.5e-05
земли;0.000878;0.028855;2.5e-05
знакомятся;0.000878;6.658211;0.005846
знаний;0.000878;4.336283;0.003807
знать;0.000878;3.658211;0.003212
золотом;0.000878;1.613817;0.001417
золотомнаименее;0.000878;0.028855;2.5e-05
игрыигры;0.000878;0.028855;2.5e-05
идеальную;0.000878;6.658211;0.005846
идентификацию;0.000878;6.658211;0.005846
известный;0.000878;4.336283;0.003807
изменением;0.000878;4.336283;0.003807
измерение;0.000878;6.658211;0.005846
измерения;0.000878;6.658211;0.005846
изначальный;0.000878;6.658211;0.005846
инвестирования;0.000878;0.354431;0.000311
инвесторов;0.000878;1.704015;0.001496
инвесторы;0.000878;0.014355;1.3e-05
индекс;0.000878;4.336283;0.003807
индикаторы;0.000878;4.073249;0.003576
инновационный;0.000878;5.658211;0.004968
инструкция;0.000878;6.658211;0.005846
инструментами;0.000878;5.073249;0.004454
инструментов;0.000878;2.957772;0.002597
инструменты;0.000878;2.488286;0.002185
интегрировал;0.000878;6.658211;0.005846
интересных;0.000878;5.658211;0.004968
интересы;0.000878;0.028855;2.5e-05
информации;0.000878;2.410284;0.002116
информационным;0.000878;0.028855;2.5e-05
информация;0.000878;0.336283;0.000295
инфраструктуры;0.000878;4.336283;0.003807
иных;0.000878;1.658211;0.001456
искать;0.000878;4.336283;0.003807
исполненных;0.000878;6.658211;0.005846
исполнить;0.000878;6.658211;0.005846
использования;0.000878;0.028855;2.5e-05
использует;0.000878;0.028855;2.5e-05
используются;0.000878;2.658211;0.002334
исторических;0.000878;5.073249;0.004454
источников;0.000878;5.073249;0.004454
исходного;0.000878;4.658211;0.00409
исходном;0.000878;5.658211;0.004968
казино;0.000878;0.014355;1.3e-05
каких;0.000878;0.028855;2.5e-05
каналу;0.000878;6.658211;0.005846
каналы;0.000878;0.028855;2.5e-05
капитализацией;0.000878;3.336283;0.002929
капитализации;0.000878;1.13465;0.000996
капитализацию;0.000878;3.336283;0.002929
капитализацияобщая;0.000878;6.658211;0.005846
кликнуть;0.000878;6.658211;0.005846
книгу;0.000878;3.19878;0.002809
код;0.000878;2.751321;0.002416
кода;0.000878;3.850857;0.003381
коде;0.000878;0.528928;0.000464
коинов;0.000878;2.265894;0.001989
коины;0.000878;2.957772;0.002597
колебаний;0.000878;3.488286;0.003063
количества;0.000878;1.410284;0.001238
количество;0.000878;0.265894;0.000233
комиссией;0.000878;0.028855;2.5e-05
комиссий;0.000878;2.751321;0.002416
комиссию;0.000878;0.429393;0.000377
комиссиями;0.000878;0.528928;0.000464
компанией;0.000878;3.073249;0.002698
конвертацией;0.000878;6.658211;0.005846
конкурентом;0.000878;4.073249;0.003576
консенсуса;0.000878;2.19878;0.001931
консенсусный;0.000878;6.658211;0.005846
контрактов;0.000878;0.231947;0.000204
конфиденциальности;0.000878;0.014355;1.3e-05
копирование;0.000878;0.028855;2.5e-05
коррелируют;0.000878;6.658211;0.005846
корреляции;0.000878;5.658211;0.004968
которое;0.000878;0.528928;0.000464
которой;0.000878;2.014355;0.001769
которые;0.000878;0.014355;1.3e-05
который;0.000878;0.19878;0.000175
которыми;0.000878;4.073249;0.003576
которых;0.000878;0.248821;0.000218
краткосрочной;0.000878;3.850857;0.003381
крипте;0.000878;0.014355;1.3e-05
криптоактивами;0.000878;4.658211;0.00409
криптоактивов;0.000878;2.336283;0.002051
криптобанков;0.000878;0.028855;2.5e-05
криптобиржа;0.000878;3.850857;0.003381
криптобиржиценаmin;0.000878;0.119053;0.000105
криптовалют;0.000878;0.014355;1.3e-05
криптовалюткакую;0.000878;0.028855;2.5e-05
криптовалютс;0.000878;0.028855;2.5e-05
криптовалютатоп;0.000878;0.028855;2.5e-05
криптовалютах;0.000878;0.014355;1.3e-05
криптовалюте;0.000878;0.014355;1.3e-05
криптовалютного;0.000878;2.658211;0.002334
криптовалютой;0.000878;0.448758;0.000394
криптовалюту;0.000878;0.014355;1.3e-05
криптовалютыконкуренты;0.000878;0.028855;2.5e-05
крипты;0.000878;0.014355;1.3e-05
курс;0.000878;0.13465;0.000118
курса;0.000878;0.014355;1.3e-05
курсу;0.000878;3.073249;0.002698
лидером;0.000878;4.336283;0.003807
ликвидации;0.000878;6.658211;0.005846
лиц;0.000878;0.028855;2.5e-05
личности;0.000878;3.488286;0.003063
лояльности;0.000878;5.658211;0.004968
лучше;0.000878;2.19878;0.001931
любой;0.000878;0.283172;0.000249
магазинов;0.000878;0.028855;2.5e-05
майнинга;0.000878;0.391425;0.000344
марта;0.000878;0.014355;1.3e-05
мастернодами;0.000878;5.658211;0.004968
мастерноды;0.000878;1.658211;0.001456
мастернодылучшие;0.000878;0.028855;2.5e-05
масштабируемости;0.000878;3.19878;0.002809
математические;0.000878;4.658211;0.00409
материалов;0.000878;0.028855;2.5e-05
материалы;0.000878;0.028855;2.5e-05
мгновенное;0.000878;6.658211;0.005846
мгновенной;0.000878;6.658211;0.005846
межбанковским;0.000878;6.658211;0.005846
мероприятий;0.000878;0.028855;2.5e-05
метод;0.000878;2.850857;0.002503
метода;0.000878;4.658211;0.00409
механизм;0.000878;2.410284;0.002116
миллионов;0.000878;4.336283;0.003807
минут;0.000878;3.850857;0.003381
мира;0.000878;2.850857;0.002503
мире;0.000878;2.265894;0.001989
млн;0.000878;0.028855;2.5e-05
млнbtc;0.000878;0.028855;2.5e-05
млнethereumetheth;0.000878;0.028855;2.5e-05
млрд;0.000878;0.028855;2.5e-05
мнения;0.000878;3.19878;0.002809
многим;0.000878;4.658211;0.00409
много;0.000878;2.265894;0.001989
многоуровневый;0.000878;6.658211;0.005846
мобильный;0.000878;3.19878;0.002809
может;0.000878;0.028855;2.5e-05
можно;0.000878;0.088356;7.8e-05
монет;0.000878;0.014355;1.3e-05
монетами;0.000878;3.19878;0.002809
монетыкатегориитоп;0.000878;0.028855;2.5e-05
нагрузкой;0.000878;5.073249;0.004454
нажать;0.000878;3.336283;0.002929
наибольшей;0.000878;5.073249;0.004454
наименьшей;0.000878;0.028855;2.5e-05
направление;0.000878;3.19878;0.002809
нас;0.000878;0.014355;1.3e-05
насчитывает;0.000878;5.658211;0.004968
находился;0.000878;4.336283;0.003807
находятся;0.000878;1.336283;0.001173
начале;0.000878;2.265894;0.001989
начало;0.000878;3.488286;0.003063
начать;0.000878;0.468387;0.000411
недвижимости;0.000878;0.028855;2.5e-05
недооцененные;0.000878;1.704015;0.001496
недооцененныесамая;0.000878;0.028855;2.5e-05
нежелания;0.000878;6.658211;0.005846
независимым;0.000878;0.028855;2.5e-05
необходимых;0.000878;5.658211;0.004968
непросто;0.000878;6.658211;0.005846
несет;0.000878;0.028855;2.5e-05
несколькими;0.000878;3.850857;0.003381
несколько;0.000878;0.182478;0.00016
низкими;0.000878;0.528928;0.000464
низкой;0.000878;0.028855;2.5e-05
ничем;0.000878;5.658211;0.004968
новичку;0.000878;5.658211;0.004968
нового;0.000878;2.265894;0.001989
нужно;0.000878;1.372809;0.001205
нужны;0.000878;3.19878;0.002809
обеспечением;0.000878;4.073249;0.003576
обеспечивает;0.000878;2.014355;0.001769
обмена;0.000878;0.028855;2.5e-05
обмениваются;0.000878;5.073249;0.004454
обменник;0.000878;0.028855;2.5e-05
обменников;0.000878;0.028855;2.5e-05
обновлением;0.000878;6.658211;0.005846
обрабатывать;0.000878;4.073249;0.003576
обработку;0.000878;0.028855;2.5e-05
обратной;0.000878;0.028855;2.5e-05
обращайтесь;0.000878;0.028855;2.5e-05
обращении;0.000878;0.088356;7.8e-05
общую;0.000878;3.073249;0.002698
объект;0.000878;4.658211;0.00409
объектом;0.000878;4.073249;0.003576
объекты;0.000878;4.658211;0.00409
объема;0.000878;3.336283;0.002929
объему;0.000878;1.166358;0.001024
ограничена;0.000878;4.658211;0.00409
ограниченной;0.000878;0.028855;2.5e-05
одной;0.000878;0.336283;0.000295
одномоментно;0.000878;5.658211;0.004968
одному;0.000878;5.073249;0.004454
ознакомительных;0.000878;0.028855;2.5e-05
оказываем;0.000878;0.028855;2.5e-05
операций;0.000878;0.283172;0.000249
опираться;0.000878;6.658211;0.005846
описания;0.000878;6.658211;0.005846
определении;0.000878;6.658211;0.005846
определенное;0.000878;4.658211;0.00409
определить;0.000878;2.658211;0.002334
определяют;0.000878;3.850857;0.003381
опубликованные;0.000878;0.028855;2.5e-05
опыта;0.000878;0.549687;0.000483
оракулов;0.000878;3.850857;0.003381
организаций;0.000878;0.028855;2.5e-05
ордер;0.000878;4.658211;0.00409
основанный;0.000878;5.658211;0.004968
основе;0.000878;1.80023;0.001581
