TOKEN;TF;IDF;TF*IDF
правилах;0.000818;0.028855;2.4e-05
предстоящие;0.001635;0.592122;0.000968
прикупил;0.000818;0.613817;0.000502
проверить;0.001635;0.028855;4.7e-05
проверка;0.000818;4.658211;0.00381
прогноз;0.001635;1.103623;0.001804
прогнозы;0.001635;0.014355;2.3e-05
прогнозыпрогноз;0.000818;0.028855;2.4e-05
протасов;0.000818;0.592122;0.000484
процентов;0.001635;1.528928;0.0025
прочитал;0.000818;0.613817;0.000502
пятница;0.000818;0.903324;0.000739
ракета;0.000818;0.613817;0.000502
рф;0.000818;5.073249;0.00415
раздача;0.000818;0.028855;2.4e-05
разделы;0.000818;0.028855;2.4e-05
разработка;0.000818;0.468387;0.000383
регистрация;0.001635;0.014355;2.3e-05
регулирование;0.000818;0.014355;1.2e-05
редакция;0.000818;0.028855;2.4e-05
рейтинг;0.000818;0.028855;2.4e-05
рейтингивсе;0.000818;0.028855;2.4e-05
рекламодателям;0.000818;0.028855;2.4e-05
ресурс;0.000818;0.028855;2.4e-05
роберт;0.000818;3.658211;0.002992
россии;0.000818;0.014355;1.2e-05
рубль;0.000818;0.825321;0.000675
руководитель;0.000818;3.073249;0.002514
ручной;0.000818;0.613817;0.000502
рынки;0.000818;0.570749;0.000467
рынок;0.001635;0.300659;0.000492
рыночная;0.001635;0.028855;4.7e-05
рыночной;0.000818;2.751321;0.002251
сша;0.000818;0.429393;0.000351
сайт;0.001635;0.014355;2.3e-05
самые;0.000818;0.014355;1.2e-05
сети;0.000818;1.103623;0.000903
сколько;0.001635;0.354431;0.000579
сова;0.000818;0.613817;0.000502
совсем;0.000818;0.549687;0.00045
согласие;0.000818;0.028855;2.4e-05
соло;0.000818;0.592122;0.000484
сопоставляя;0.000818;6.658211;0.005446
специально;0.000818;0.570749;0.000467
список;0.000818;0.028855;2.4e-05
спрос;0.000818;2.957772;0.002419
среда;0.000818;0.825321;0.000675
ссылки;0.000818;0.592122;0.000484
ставки;0.000818;0.014355;1.2e-05
стандарт;0.000818;0.028855;2.4e-05
статьи;0.001635;0.028855;4.7e-05
стоимость;0.001635;0.073249;0.00012
суббота;0.000818;0.930291;0.000761
топ;0.001635;0.014355;2.3e-05
текущая;0.001635;0.549687;0.000899
текущие;0.000818;0.528928;0.000433
телеграм;0.000818;0.028855;2.4e-05
тенге;0.001635;0.876852;0.001434
технический;0.000818;1.613817;0.00132
том;0.001635;0.336283;0.00055
томом;0.000818;0.592122;0.000484
торговать;0.000818;0.354431;0.00029
торговля;0.000818;0.014355;1.2e-05
трейдерам;0.001635;2.751321;0.004498
трофим;0.000818;0.592122;0.000484
турецкие;0.000818;0.028855;2.4e-05
уведомления;0.000818;0.028855;2.4e-05
узнайте;0.000818;0.930291;0.000761
украинские;0.000818;0.028855;2.4e-05
условия;0.001635;0.014355;2.3e-05
участок;0.000818;0.028855;2.4e-05
форум;0.001635;0.014355;2.3e-05
хочешь;0.000818;1.448758;0.001185
цель;0.000818;0.429393;0.000351
цена;0.001635;0.028855;4.7e-05
циркуляция;0.000818;0.658211;0.000538
четверг;0.000818;0.903324;0.000739
читай;0.000818;1.528928;0.001251
читать;0.000818;0.613817;0.000502
шанхай;0.000818;0.570749;0.000467
ши;0.000818;0.613817;0.000502
эксперимент;0.000818;0.028855;2.4e-05
эксперты;0.000818;0.028855;2.4e-05
эммер;0.000818;0.570749;0.000467
этот;0.000818;0.248821;0.000204
эфире;0.000818;0.570749;0.000467
эфириум;0.000818;0.014355;1.2e-05
юр;0.000818;0.028855;2.4e-05
юридическая;0.000818;0.014355;1.2e-05
янгом;0.000818;0.592122;0.000484
яндекс;0.000818;0.028855;2.4e-05
японские;0.001635;0.028855;4.7e-05
авто;0.000818;0.028855;2.4e-05
автор;0.000818;3.658211;0.002992
адреса;0.000818;0.028855;2.4e-05
актив;0.000818;0.166358;0.000136
актива;0.000818;1.265894;0.001036
активах;0.000818;4.658211;0.00381
активов;0.000818;1.103623;0.000903
актуального;0.000818;1.19878;0.000981
актуальную;0.000818;4.336283;0.003547
акции;0.000818;0.549687;0.00045
акций;0.000818;0.549687;0.00045
альткоинов;0.000818;2.570749;0.002103
альткоиныволатильныепривязанная;0.000818;0.028855;2.4e-05
анализе;0.000818;4.336283;0.003547
анализировать;0.000818;3.658211;0.002992
аналитики;0.000818;1.570749;0.001285
аналитический;0.000818;6.658211;0.005446
апреля;0.000818;0.508464;0.000416
арбитража;0.000818;0.028855;2.4e-05
баланс;0.000818;0.028855;2.4e-05
бесплатны;0.000818;0.613817;0.000502
бирж;0.000818;0.014355;1.2e-05
биржах;0.000818;0.014355;1.2e-05
бирже;0.000818;0.318361;0.00026
биржукнига;0.000818;0.028855;2.4e-05
битков;0.000818;6.658211;0.005446
биткоина;0.000818;0.028855;2.4e-05
биткоинаблокчейн;0.000818;0.028855;2.4e-05
биткоинами;0.000818;0.028855;2.4e-05
биткоинов;0.000818;2.957772;0.002419
биткоины;0.000818;3.658211;0.002992
блогах;0.000818;0.592122;0.000484
блогеры;0.000818;5.658211;0.004628
блок;0.000818;0.468387;0.000383
блока;0.000818;2.570749;0.002103
блокчейна;0.000818;0.150417;0.000123
блокчейне;0.000818;0.103623;8.5e-05
богатого;0.000818;0.613817;0.000502
более;0.000818;0.13465;0.00011
больше;0.000818;0.166358;0.000136
большую;0.000818;0.410284;0.000336
будет;0.000818;0.231947;0.00019
будущее;0.000818;0.429393;0.000351
будущем;0.000818;2.488286;0.002035
бывает;0.000818;0.570749;0.000467
быть;0.000818;1.658211;0.001356
бычье;0.000818;3.336283;0.002729
важно;0.000818;2.488286;0.002035
важные;0.000818;3.19878;0.002617
валютам;0.000818;0.876852;0.000717
валютах;0.000818;0.903324;0.000739
валюте;0.000818;1.372809;0.001123
валютная;0.000818;0.930291;0.000761
валюты;0.000818;1.613817;0.00132
вам;0.000818;0.592122;0.000484
вариантами;0.000818;6.658211;0.005446
вашим;0.000818;0.930291;0.000761
вверх;0.000818;0.613817;0.000502
верификации;0.000818;0.014355;1.2e-05
версия;0.000818;0.570749;0.000467
верхней;0.000818;3.488286;0.002853
взяв;0.000818;0.613817;0.000502
вид;0.000818;3.850857;0.00315
видеокарте;0.000818;0.592122;0.000484
вкладки;0.000818;5.073249;0.00415
включают;0.000818;0.570749;0.000467
владении;0.000818;0.658211;0.000538
влияет;0.000818;2.073249;0.001696
вложений;0.000818;2.336283;0.001911
вложить;0.000818;0.528928;0.000433
внешний;0.000818;5.658211;0.004628
возглавил;0.000818;3.488286;0.002853
возможность;0.000818;2.073249;0.001696
возможностью;0.000818;0.508464;0.000416
вопрос;0.000818;0.028855;2.4e-05
вопросам;0.000818;0.028855;2.4e-05
воспользуйтесь;0.000818;0.930291;0.000761
времени;0.000818;0.166358;0.000136
время;0.000818;0.19878;0.000163
всегда;0.000818;2.265894;0.001854
всех;0.000818;0.073249;6e-05
встречаются;0.000818;4.658211;0.00381
встроенной;0.000818;0.592122;0.000484
всякий;0.000818;0.613817;0.000502
выбирать;0.000818;2.570749;0.002103
выбором;0.000818;0.876852;0.000717
выводом;0.000818;0.028855;2.4e-05
выгодные;0.000818;0.570749;0.000467
выдают;0.000818;4.658211;0.00381
выкупе;0.000818;0.592122;0.000484
выплату;0.000818;5.073249;0.00415
выпуска;0.000818;0.592122;0.000484
выпуски;0.000818;1.528928;0.001251
выпустить;0.000818;0.635844;0.00052
выпущено;0.000818;0.508464;0.000416
выходные;0.000818;5.658211;0.004628
выше;0.000818;0.283172;0.000232
выявлять;0.000818;6.658211;0.005446
г;0.000818;0.680932;0.000557
геолокации;0.000818;0.028855;2.4e-05
главной;0.000818;2.570749;0.002103
год;0.000818;0.336283;0.000275
года;0.000818;0.354431;0.00029
годавсе;0.000818;0.028855;2.4e-05
годапрогноз;0.000818;0.028855;2.4e-05
году;0.000818;0.043502;3.6e-05
графика;0.000818;0.613817;0.000502
графику;0.000818;4.336283;0.003547
гривнах;0.000818;0.930291;0.000761
гривны;0.000818;3.850857;0.00315
грязной;0.000818;0.592122;0.000484
далее;0.000818;0.391425;0.00032
данного;0.000818;4.658211;0.00381
данные;0.000818;0.014355;1.2e-05
данными;0.000818;4.658211;0.00381
данных;0.000818;0.028855;2.4e-05
датам;0.000818;0.985786;0.000806
дату;0.000818;3.336283;0.002729
две;0.000818;0.592122;0.000484
движений;0.000818;6.658211;0.005446
действительно;0.000818;4.658211;0.00381
действия;0.000818;0.372809;0.000305
делать;0.000818;0.488286;0.000399
демо;0.000818;0.028855;2.4e-05
денег;0.000818;1.850857;0.001514
деньгам;0.000818;3.850857;0.00315
деньги;0.000818;0.182478;0.000149
деривативов;0.000818;0.592122;0.000484
диапазоне;0.000818;0.613817;0.000502
динамикой;0.000818;0.825321;0.000675
дн;0.000818;0.704015;0.000576
дней;0.000818;0.043502;3.6e-05
дня;0.000818;0.570749;0.000467
добавлять;0.000818;5.073249;0.00415
доверять;0.000818;0.570749;0.000467
дойти;0.000818;0.613817;0.000502
должны;0.000818;0.448758;0.000367
долларах;0.000818;0.19878;0.000163
доллару;0.000818;0.876852;0.000717
долларусамые;0.000818;0.028855;2.4e-05
доллары;0.000818;2.850857;0.002332
доминируют;0.000818;5.658211;0.004628
дополнительные;0.000818;0.508464;0.000416
дорогиелучшие;0.000818;0.028855;2.4e-05
доставкой;0.000818;1.528928;0.001251
достигается;0.000818;0.592122;0.000484
доступных;0.000818;0.549687;0.00045
друг;0.000818;0.488286;0.000399
другим;0.000818;0.635844;0.00052
других;0.000818;0.150417;0.000123
единиц;0.000818;2.957772;0.002419
единственная;0.000818;3.850857;0.00315
ежедневно;0.000818;3.488286;0.002853
есть;0.000818;1.231947;0.001008
ждет;0.000818;0.549687;0.00045
заблокирована;0.000818;0.592122;0.000484
зависимости;0.000818;0.528928;0.000433
зависящие;0.000818;0.028855;2.4e-05
завтра;0.000818;1.372809;0.001123
заключается;0.000818;0.528928;0.000433
запись;0.000818;0.570749;0.000467
запрашивает;0.000818;0.613817;0.000502
заработать;0.000818;0.410284;0.000336
зарегистрировалась;0.000818;0.613817;0.000502
зафискировался;0.000818;0.570749;0.000467
защититься;0.000818;0.570749;0.000467
защищены;0.000818;0.028855;2.4e-05
земли;0.000818;0.028855;2.4e-05
золотомнаименее;0.000818;0.028855;2.4e-05
зоне;0.000818;0.613817;0.000502
игрыигры;0.000818;0.028855;2.4e-05
изменить;0.000818;3.073249;0.002514
инвестирования;0.000818;0.354431;0.00029
инвестировать;0.000818;0.336283;0.000275
инвестиций;0.000818;0.248821;0.000204
инвесторов;0.000818;1.704015;0.001394
инвесторы;0.000818;0.014355;1.2e-05
инсайдеров;0.000818;0.658211;0.000538
интересна;0.000818;6.658211;0.005446
интересы;0.000818;0.028855;2.4e-05
интернета;0.000818;0.549687;0.00045
интерфейс;0.000818;0.528928;0.000433
инфляции;0.000818;0.488286;0.000399
инфографики;0.000818;5.658211;0.004628
информационным;0.000818;0.028855;2.4e-05
информацию;0.000818;2.336283;0.001911
информация;0.000818;0.336283;0.000275
использования;0.000818;0.028855;2.4e-05
использовать;0.000818;1.528928;0.001251
использует;0.000818;0.028855;2.4e-05
их;0.000818;0.073249;6e-05
ищут;0.000818;3.488286;0.002853
йобите;0.000818;0.613817;0.000502
каждой;0.000818;2.751321;0.002251
казино;0.000818;0.014355;1.2e-05
какая;0.000818;0.488286;0.000399
какие;0.000818;1.850857;0.001514
каких;0.000818;0.028855;2.4e-05
калькулятором;0.000818;0.930291;0.000761
каналы;0.000818;0.028855;2.4e-05
капитал;0.000818;4.073249;0.003332
капитализации;0.000818;1.13465;0.000928
клиентам;0.000818;0.468387;0.000383
кнопку;0.000818;3.488286;0.002853
коде;0.000818;0.528928;0.000433
коине;0.000818;0.592122;0.000484
количеством;0.000818;0.549687;0.00045
колонок;0.000818;6.658211;0.005446
команды;0.000818;1.014355;0.00083
комиссией;0.000818;0.028855;2.4e-05
комиссию;0.000818;0.429393;0.000351
комиссия;0.000818;0.488286;0.000399
комиссиями;0.000818;0.528928;0.000433
контрактов;0.000818;0.231947;0.00019
конфиденциальности;0.000818;0.014355;1.2e-05
конфиденциальность;0.000818;0.549687;0.00045
копирование;0.000818;0.028855;2.4e-05
коррекция;0.000818;0.570749;0.000467
котировками;0.000818;4.073249;0.003332
котировок;0.000818;1.751321;0.001433
которое;0.000818;0.528928;0.000433
которую;0.000818;2.488286;0.002035
которые;0.000818;0.014355;1.2e-05
который;0.000818;0.19878;0.000163
которых;0.000818;0.248821;0.000204
крипте;0.000818;0.014355;1.2e-05
криптоактива;0.000818;2.957772;0.002419
криптоактивы;0.000818;2.957772;0.002419
криптобанков;0.000818;0.028855;2.4e-05
криптобиржах;0.000818;2.19878;0.001799
криптобиржиценаmin;0.000818;0.119053;9.7e-05
криптовалют;0.000818;0.014355;1.2e-05
криптовалюткакую;0.000818;0.028855;2.4e-05
криптовалютс;0.000818;0.028855;2.4e-05
криптовалютатоп;0.000818;0.028855;2.4e-05
криптовалютах;0.000818;0.014355;1.2e-05
криптовалюте;0.000818;0.014355;1.2e-05
криптовалютой;0.000818;0.448758;0.000367
криптовалюту;0.000818;0.014355;1.2e-05
криптовалютыконкуренты;0.000818;0.028855;2.4e-05
крипторынке;0.000818;2.658211;0.002174
крипты;0.000818;0.014355;1.2e-05
круглую;0.000818;6.658211;0.005446
крупных;0.000818;0.336283;0.000275
кто;0.000818;0.448758;0.000367
курса;0.000818;0.014355;1.2e-05
курсом;0.000818;3.336283;0.002729
лвсе;0.000818;0.704015;0.000576
легко;0.000818;0.528928;0.000433
лет;0.000818;0.468387;0.000383
ликвидных;0.000818;0.613817;0.000502
линейном;0.000818;5.073249;0.00415
лиц;0.000818;0.028855;2.4e-05
лицу;0.000818;0.592122;0.000484
локальная;0.000818;0.613817;0.000502
локальное;0.000818;3.488286;0.002853
лонг;0.000818;0.613817;0.000502
лучшей;0.000818;4.658211;0.00381
лучших;0.000818;0.354431;0.00029
любой;0.000818;0.283172;0.000232
м;0.000818;0.570749;0.000467
магазинов;0.000818;0.028855;2.4e-05
майнинга;0.000818;0.391425;0.00032
макроэкономических;0.000818;0.613817;0.000502
максимальная;0.000818;0.80023;0.000655
максимальным;0.000818;0.658211;0.000538
