TOKEN;TF;IDF;TF*IDF
earnтокены;0.000486;0.028855;1.4e-05
ethereum;0.000486;0.014355;7e-06
ethereumкурсыbitcoinbtcbtc;0.000486;0.028855;1.4e-05
ethereumперспективные;0.000486;0.028855;1.4e-05
ethereumпрогнозы;0.000486;0.028855;1.4e-05
exhub;0.000486;0.613817;0.000298
fdic;0.000486;0.528928;0.000257
fdv;0.000486;0.658211;0.00032
ftx;0.000486;2.957772;0.001437
facebook;0.000486;5.658211;0.00275
fancy;0.000486;0.549687;0.000267
finance;0.000486;0.336283;0.000163
float;0.000486;0.613817;0.000298
fordin;0.000486;0.592122;0.000288
foundation;0.000486;0.528928;0.000257
fully;0.000486;0.658211;0.00032
gate;0.000486;0.592122;0.000288
global;0.000486;3.658211;0.001778
glory;0.000486;0.592122;0.000288
golden;0.000486;0.592122;0.000288
gulfstream;0.000973;6.658211;0.006478
gulfstreamсистема;0.000486;6.658211;0.003236
gwei;0.000486;0.028855;1.4e-05
hash;0.000486;0.613817;0.000298
hashbon;0.000486;0.613817;0.000298
hashflow;0.000486;0.592122;0.000288
history;0.000486;3.658211;0.001778
hitbtc;0.000486;0.028855;1.4e-05
horowitz;0.000486;6.658211;0.003236
huobi;0.000486;0.028855;1.4e-05
ico;0.000486;0.028855;1.4e-05
imx;0.000486;0.570749;0.000277
inushibshib;0.000486;0.028855;1.4e-05
io;0.000973;0.028855;2.8e-05
ip;0.000486;0.028855;1.4e-05
inc;0.000486;6.658211;0.003236
intel;0.000486;5.073249;0.002466
jpy;0.000486;0.028855;1.4e-05
kzt;0.000486;0.028855;1.4e-05
kucoin;0.000486;0.028855;1.4e-05
l;0.000486;2.658211;0.001292
lsd;0.000486;0.613817;0.000298
ltc;0.000486;0.028855;1.4e-05
library;0.000486;6.658211;0.003236
lido;0.000486;4.658211;0.002264
litecoin;0.000486;0.014355;7e-06
max;0.000486;0.103623;5e-05
mexc;0.000486;0.028855;1.4e-05
min;0.000486;0.103623;5e-05
mastercard;0.000486;0.549687;0.000267
matbea;0.000486;5.658211;0.00275
microsoft;0.000486;4.658211;0.002264
mikhail;0.000486;0.613817;0.000298
moderator;0.000486;5.073249;0.002466
move;0.000486;0.028855;1.4e-05
multicoin;0.000486;6.658211;0.003236
munizel;0.000486;0.613817;0.000298
nft;0.000486;0.014355;7e-06
nominex;0.000486;0.028855;1.4e-05
okx;0.000486;0.028855;1.4e-05
of;0.000973;0.182478;0.000178
phantom;0.000486;6.658211;0.003236
phemex;0.000486;0.014355;7e-06
pipeliningблок;0.000486;6.658211;0.003236
play;0.000486;0.028855;1.4e-05
poh;0.000486;5.073249;0.002466
pow;0.000486;2.658211;0.001292
polkadot;0.000486;0.028855;1.4e-05
poloniex;0.000486;0.028855;1.4e-05
polygon;0.000486;0.372809;0.000181
program;0.000486;6.658211;0.003236
proof;0.000486;2.014355;0.000979
protocol;0.000486;0.028855;1.4e-05
qualcomm;0.000486;4.658211;0.002264
raid;0.000486;6.658211;0.003236
rub;0.000486;0.014355;7e-06
ravencoin;0.000486;0.028855;1.4e-05
ray;0.000486;0.570749;0.000277
ripple;0.000486;0.372809;0.000181
ripplexrpxrp;0.000486;0.028855;1.4e-05
ru;0.000973;0.014355;1.4e-05
s;0.000486;3.336283;0.001621
sha;0.000486;4.658211;0.002264
shib;0.000486;0.028855;1.4e-05
shiba;0.000486;0.028855;1.4e-05
sol;0.000486;0.028855;1.4e-05
sola;0.000486;0.592122;0.000288
spl;0.000486;6.658211;0.003236
sealevel;0.000486;6.658211;0.003236
sealevelтехнология;0.000486;5.658211;0.00275
serum;0.000486;4.658211;0.002264
shanghai;0.000486;0.592122;0.000288
signature;0.000486;0.592122;0.000288
skorobogat;0.000486;0.592122;0.000288
skype;0.000486;6.658211;0.003236
solana;0.000973;0.014355;1.4e-05
solanasolsol;0.000486;0.028855;1.4e-05
spacegold;0.000486;0.592122;0.000288
tp;0.000486;6.658211;0.003236
trc;0.000486;0.488286;0.000237
tangem;0.000486;3.488286;0.001695
telegram;0.000486;0.028855;1.4e-05
tesla;0.000486;5.658211;0.00275
tether;0.000973;0.014355;1.4e-05
tetherusdtusdt;0.000486;0.028855;1.4e-05
that;0.000486;0.592122;0.000288
token;0.000486;0.028855;1.4e-05
tower;0.000486;5.658211;0.00275
trust;0.000486;3.850857;0.001872
turbine;0.000486;6.658211;0.003236
turbineтехнология;0.000486;6.658211;0.003236
twitter;0.000486;0.014355;7e-06
uah;0.000486;0.028855;1.4e-05
uni;0.000486;0.028855;1.4e-05
usd;0.000486;0.014355;7e-06
usdbusdbusd;0.000486;0.028855;1.4e-05
usdc;0.000486;0.014355;7e-06
usdeurrubuahkzt;0.000486;0.028855;1.4e-05
usdt;0.000486;0.014355;7e-06
uglevvasiya;0.000486;0.570749;0.000277
uniswap;0.000486;0.028855;1.4e-05
vk;0.000486;0.058299;2.8e-05
vpn;0.000486;0.028855;1.4e-05
valuation;0.000486;0.658211;0.00032
vave;0.000486;3.19878;0.001555
ventures;0.000486;4.336283;0.002107
visa;0.000486;0.549687;0.000267
wallet;0.000486;3.19878;0.001555
whatsapp;0.000486;0.043502;2.1e-05
work;0.000486;2.751321;0.001337
x;0.000973;0.448758;0.000437
xrp;0.000486;0.028855;1.4e-05
yobit;0.000486;0.613817;0.000298
youtube;0.000486;0.028855;1.4e-05
abormotik;0.000486;6.658211;0.003236
binder;0.000486;0.613817;0.000298
black;0.000486;0.592122;0.000288
blocksколичество;0.000486;3.850857;0.001872
bot;0.000486;0.592122;0.000288
com;0.000486;2.265894;0.001101
comвсе;0.000486;0.028855;1.4e-05
dapp;0.000486;5.658211;0.00275
doramar;0.000486;0.613817;0.000298
emonitnoi;0.000486;6.658211;0.003236
exchange;0.000486;0.429393;0.000209
ios;0.000486;4.073249;0.00198
info;0.000486;0.028855;1.4e-05
labs;0.000486;3.488286;0.001695
mail;0.000486;0.570749;0.000277
samoylov;0.000486;0.613817;0.000298
solanaисходный;0.000486;6.658211;0.003236
to;0.000486;0.028855;1.4e-05
torbit;0.000486;0.570749;0.000277
авиабилеты;0.000486;0.028855;1.4e-05
автоматический;0.000486;0.592122;0.000288
авторы;0.000486;5.073249;0.002466
автосалоны;0.000486;0.028855;1.4e-05
агентства;0.000486;0.028855;1.4e-05
администрация;0.000486;0.028855;1.4e-05
академия;0.000486;0.028855;1.4e-05
аккаунты;0.000486;0.028855;1.4e-05
акман;0.000486;0.592122;0.000288
активный;0.000486;5.073249;0.002466
алгоритм;0.000486;2.13465;0.001037
алгоритмn;0.000486;4.336283;0.002107
американские;0.000486;0.028855;1.4e-05
аналитика;0.000486;0.549687;0.000267
анатолий;0.000486;4.658211;0.002264
андрей;0.000486;0.613817;0.000298
анна;0.000486;0.613817;0.000298
аппаратный;0.000486;3.488286;0.001695
апр;0.000486;6.658211;0.003236
аренда;0.000973;0.028855;2.8e-05
арина;0.000486;0.592122;0.000288
архиваторыаппаратный;0.000486;6.658211;0.003236
архитектура;0.000486;5.658211;0.00275
банки;0.000486;0.468387;0.000228
безопасно;0.000486;0.528928;0.000257
безопасность;0.000973;0.028855;2.8e-05
белорусские;0.000486;0.028855;1.4e-05
билл;0.000486;0.592122;0.000288
бирж;0.000973;0.014355;1.4e-05
биржи;0.000973;0.014355;1.4e-05
биткоин;0.000973;0.014355;1.4e-05
биткоина;0.000973;0.028855;2.8e-05
блоги;0.000486;0.014355;7e-06
блокчейн;0.000973;0.014355;1.4e-05
более;0.000973;0.13465;0.000131
большинство;0.000486;2.13465;0.001037
бонусы;0.000486;2.751321;0.001337
бот;0.000973;0.613817;0.000597
браузерный;0.000486;3.658211;0.001778
будущее;0.000973;0.429393;0.000418
бывший;0.000486;0.549687;0.000267
быстро;0.000973;0.014355;1.4e-05
важно;0.000486;2.488286;0.001209
важными;0.000486;6.658211;0.003236
вакансии;0.000486;0.014355;7e-06
ваш;0.000486;3.488286;0.001695
ваша;0.000973;3.488286;0.003394
взаимная;0.000486;0.592122;0.000288
видео;0.000486;0.028855;1.4e-05
владельцы;0.000486;3.073249;0.001494
вместе;0.000486;3.488286;0.001695
возможен;0.000486;5.658211;0.00275
вознаграждения;0.000973;3.19878;0.003112
волатильность;0.000973;0.372809;0.000363
вопросы;0.000973;0.014355;1.4e-05
всего;0.000973;0.182478;0.000178
встроенный;0.000486;3.336283;0.001621
вход;0.000486;0.014355;7e-06
вы;0.000486;0.570749;0.000277
выбор;0.000486;2.410284;0.001171
выгодном;0.000486;0.570749;0.000277
высказывания;0.000486;4.073249;0.00198
высокая;0.000973;1.80023;0.001752
высокопроизводительные;0.000486;6.658211;0.003236
высокопроизводительный;0.000486;3.19878;0.001555
вычисления;0.000486;4.073249;0.00198
газ;0.000486;0.028855;1.4e-05
где;0.000973;1.903324;0.001852
георгий;0.000486;0.592122;0.000288
главная;0.000486;0.014355;7e-06
главнаямонеты;0.000486;3.488286;0.001695
главные;0.000486;2.850857;0.001386
годом;0.000486;5.658211;0.00275
гонка;0.000486;6.658211;0.003236
график;0.000486;0.528928;0.000257
грег;0.000486;4.658211;0.002264
давно;0.000486;0.570749;0.000277
данный;0.000973;0.028855;2.8e-05
две;0.000973;0.592122;0.000576
действия;0.000973;0.372809;0.000363
делегированный;0.000973;6.658211;0.006478
децентрализованная;0.000973;2.658211;0.002586
децентрализованные;0.000973;0.014355;1.4e-05
дзен;0.000486;0.028855;1.4e-05
диденкова;0.000486;0.592122;0.000288
диего;0.000486;6.658211;0.003236
добыто;0.000486;0.658211;0.00032
доказательство;0.000973;4.073249;0.003963
доступ;0.000486;2.014355;0.000979
думал;0.000486;0.613817;0.000298
его;0.000973;0.166358;0.000162
ее;0.000973;0.300659;0.000293
есть;0.000973;1.231947;0.001199
еще;0.000973;0.014355;1.4e-05
задать;0.000486;0.014355;7e-06
закон;0.000486;0.028855;1.4e-05
заработать;0.000973;0.410284;0.000399
заявки;0.000486;2.957772;0.001437
значительная;0.000486;6.658211;0.003236
значительные;0.000973;4.073249;0.003963
игорь;0.000486;0.570749;0.000277
играть;0.000486;2.957772;0.001437
изменения;0.000973;0.058299;5.7e-05
изначально;0.000486;0.448758;0.000218
илон;0.000486;4.658211;0.002264
инвестирование;0.000973;0.028855;2.8e-05
инвестиции;0.000973;2.19878;0.002139
институциональные;0.000486;0.028855;1.4e-05
интервью;0.000973;0.028855;2.8e-05
инфографика;0.000486;0.028855;1.4e-05
искусственная;0.000486;6.658211;0.003236
использование;0.000486;2.488286;0.001209
использовать;0.000973;1.528928;0.001488
история;0.000486;0.592122;0.000288
итоги;0.000486;6.658211;0.003236
июн;0.000486;5.658211;0.00275
йоркской;0.000486;5.658211;0.00275
крипто;0.000486;0.613817;0.000298
каждый;0.000486;1.957772;0.000951
казахстанские;0.000486;0.028855;1.4e-05
какое;0.000486;4.073249;0.00198
календарь;0.000486;0.028855;1.4e-05
калькулятор;0.000973;0.028855;2.8e-05
капитализация;0.000973;0.028855;2.8e-05
карта;0.000486;0.028855;1.4e-05
кастодиальные;0.000973;0.014355;1.4e-05
кастодиальный;0.000486;4.073249;0.00198
качественная;0.000486;0.613817;0.000298
китайские;0.000486;0.028855;1.4e-05
киты;0.000486;0.592122;0.000288
клуб;0.000486;0.028855;1.4e-05
книга;0.000486;0.028855;1.4e-05
коин;0.000973;2.957772;0.002878
количество;0.000973;0.265894;0.000259
коллективно;0.000486;6.658211;0.003236
коммьюнити;0.000486;6.658211;0.003236
конкуренция;0.000486;4.336283;0.002107
конкурс;0.000486;0.549687;0.000267
консенсус;0.000486;4.336283;0.002107
корейские;0.000486;0.028855;1.4e-05
кошелек;0.000486;2.850857;0.001386
кошельки;0.000973;0.014355;1.4e-05
криптобиржи;0.000973;0.028855;2.8e-05
криптовалют;0.000973;0.014355;1.4e-05
криптовалюта;0.000973;0.014355;1.4e-05
криптовалюты;0.000973;0.014355;1.4e-05
криптоновости;0.000486;0.613817;0.000298
криптопроекты;0.000486;0.028855;1.4e-05
криптосервисы;0.000486;0.028855;1.4e-05
крупные;0.000486;1.957772;0.000951
ксения;0.000486;0.613817;0.000298
купить;0.000973;0.014355;1.4e-05
купитьbinance;0.000486;0.13465;6.5e-05
купитьcoinbase;0.000486;1.265894;0.000615
купитьexmo;0.000486;1.410284;0.000685
купитьokx;0.000486;1.410284;0.000685
купитьpoloniex;0.000486;0.488286;0.000237
купитьпродатьобменятьигратьзаработать;0.000486;0.658211;0.00032
купитьсмотреть;0.000486;1.336283;0.000649
курс;0.000973;0.13465;0.000131
курсы;0.000486;0.613817;0.000298
кутиков;0.000486;0.592122;0.000288
лучшие;0.000486;0.014355;7e-06
майнинг;0.000973;0.014355;1.4e-05
макс;0.000486;0.658211;0.00032
максимальное;0.000973;0.592122;0.000576
максимальный;0.000486;0.635844;0.000309
маск;0.000486;4.658211;0.002264
массовое;0.000486;5.658211;0.00275
масштабируемость;0.000973;2.850857;0.002774
медленно;0.000486;0.028855;1.4e-05
мероприятия;0.000486;0.028855;1.4e-05
микроплатежей;0.000486;6.658211;0.003236
мин;0.000973;0.658211;0.00064
мобильный;0.000486;3.19878;0.001555
модератор;0.000486;5.073249;0.002466
можно;0.000973;0.088356;8.6e-05
монета;0.000973;0.215268;0.000209
монету;0.000973;2.265894;0.002205
монеты;0.000973;0.014355;1.4e-05
мониторинг;0.000486;0.028855;1.4e-05
моя;0.000486;0.592122;0.000288
мультиподписи;0.000486;3.488286;0.001695
мы;0.000973;0.028855;2.8e-05
наглядным;0.000486;6.658211;0.003236
наиболее;0.000486;2.13465;0.001037
научись;0.000486;0.613817;0.000298
начать;0.000486;0.468387;0.000228
недостаточная;0.000486;5.073249;0.002466
некастодиальные;0.000973;0.014355;1.4e-05
некастодиальный;0.000486;3.488286;0.001695
несколько;0.000973;0.182478;0.000178
нет;0.000486;1.658211;0.000806
новизна;0.000486;6.658211;0.003236
новичок;0.000486;0.592122;0.000288
новое;0.000486;0.468387;0.000228
новости;0.000973;0.014355;1.4e-05
новые;0.000486;0.014355;7e-06
нью;0.000486;4.073249;0.00198
обеспечение;0.000973;2.265894;0.002205
обзор;0.000973;0.043502;4.2e-05
обмен;0.000973;0.391425;0.000381
обменник;0.000973;0.028855;2.8e-05
обменники;0.000973;0.014355;1.4e-05
обменять;0.000973;2.488286;0.002421
обновление;0.000486;0.429393;0.000209
обратная;0.000486;0.014355;7e-06
обсудить;0.000486;3.336283;0.001621
общая;0.000973;0.549687;0.000535
объем;0.000973;0.028855;2.8e-05
объясните;0.000486;6.658211;0.003236
объём;0.000486;0.028855;1.4e-05
он;0.000973;1.300659;0.001266
они;0.000973;1.528928;0.001488
онлайн;0.000973;0.014355;1.4e-05
оплаты;0.000486;2.265894;0.001101
оптимизация;0.000486;4.658211;0.002264
основное;0.000486;0.528928;0.000257
особенности;0.000973;2.265894;0.002205
оставить;0.000486;0.658211;0.00032
ответить;0.000486;3.658211;0.001778
ответь;0.000486;3.850857;0.001872
отвечаем;0.000486;0.028855;1.4e-05
отели;0.000486;0.028855;1.4e-05
отзывы;0.000973;0.014355;1.4e-05
открытый;0.000973;3.488286;0.003394
отличительные;0.000486;3.488286;0.001695
отсутствие;0.000486;2.850857;0.001386
перейти;0.000486;0.549687;0.000267
перспективы;0.000973;2.336283;0.002273
платформа;0.000973;1.570749;0.001528
поделиться;0.000486;0.043502;2.1e-05
подобный;0.000486;4.658211;0.002264
подскажите;0.000486;0.613817;0.000298
пожаловаться;0.000486;0.028855;1.4e-05
пока;0.000973;0.488286;0.000475
показатель;0.000973;0.429393;0.000418
покупаем;0.000486;0.613817;0.000298
покупайте;0.000486;3.19878;0.001555
покупая;0.000486;4.658211;0.002264
покупка;0.000486;0.014355;7e-06
политике;0.000486;0.028855;1.4e-05
полная;0.000486;4.073249;0.00198
полное;0.000486;0.028855;1.4e-05
полностью;0.000486;0.448758;0.000218
получение;0.000486;3.488286;0.001695
получи;0.000973;0.508464;0.000495
получить;0.000973;1.80023;0.001752
пользователям;0.000973;0.318361;0.00031
помню;0.000486;0.592122;0.000288
понять;0.000486;3.073249;0.001494
попробовал;0.000486;0.613817;0.000298
популярное;0.000486;0.570749;0.000277
последние;0.000973;0.028855;2.8e-05
потенциал;0.000973;0.391425;0.000381
поторговал;0.000486;0.613817;0.000298
почему;0.000973;0.410284;0.000399
поэтому;0.000973;1.528928;0.001488
появление;0.000486;3.488286;0.001695
правилах;0.000486;0.028855;1.4e-05
представим;0.000486;6.658211;0.003236
предстоящие;0.000973;0.592122;0.000576
прикупил;0.000486;0.613817;0.000298
принцип;0.000973;2.336283;0.002273
проблемы;0.000973;2.570749;0.002501
проверить;0.000486;0.028855;1.4e-05
прогноз;0.000486;1.103623;0.000536
прогнозы;0.000973;0.014355;1.4e-05
прогнозыпрогноз;0.000486;0.028855;1.4e-05
продать;0.000973;2.014355;0.00196
проект;0.000973;1.410284;0.001372
пройти;0.000486;1.80023;0.000875
протасов;0.000486;0.592122;0.000288
протокол;0.000973;2.073249;0.002017
процедура;0.000973;5.073249;0.004936
процесс;0.000973;2.265894;0.002205
прочитал;0.000486;0.613817;0.000298
пултекущий;0.000486;5.658211;0.00275
ракета;0.000486;0.613817;0.000298
раздача;0.000486;0.028855;1.4e-05
разделы;0.000486;0.028855;1.4e-05
размер;0.000973;2.488286;0.002421
разработка;0.000486;0.468387;0.000228
разработчикам;0.000486;3.488286;0.001695
разработчики;0.000486;1.372809;0.000667
регистрация;0.000973;0.014355;1.4e-05
регулирование;0.000486;0.014355;7e-06
редакция;0.000486;0.028855;1.4e-05
резерв;0.000486;3.336283;0.001621
результаты;0.000486;3.19878;0.001555
рейтинг;0.000973;0.028855;2.8e-05
рейтингивсе;0.000486;0.028855;1.4e-05
рекламодателям;0.000486;0.028855;1.4e-05
рекомендуется;0.000973;0.448758;0.000437
ресурс;0.000486;0.028855;1.4e-05
россии;0.000486;0.014355;7e-06
ручной;0.000486;0.613817;0.000298
рынки;0.000486;0.570749;0.000277
рыночная;0.000973;0.028855;2.8e-05
сша;0.000486;0.429393;0.000209
сайт;0.000973;0.014355;1.4e-05
самая;0.000486;1.528928;0.000743
самые;0.000486;0.014355;7e-06
самый;0.000486;2.850857;0.001386
сан;0.000486;6.658211;0.003236
свое;0.000973;4.658211;0.004532
сервис;0.000973;2.336283;0.002273
сеть;0.000973;1.80023;0.001752
система;0.000973;0.391425;0.000381
скачать;0.000973;3.336283;0.003246
сколько;0.000973;0.354431;0.000345
скорость;0.000973;1.903324;0.001852
сложность;0.000486;3.073249;0.001494
сова;0.000486;0.613817;0.000298
современный;0.000486;5.658211;0.00275
совсем;0.000486;0.549687;0.000267
согласие;0.000486;0.028855;1.4e-05
сол;0.000486;6.658211;0.003236
солана;0.000486;5.658211;0.00275
соло;0.000486;0.592122;0.000288
специалисты;0.000486;4.658211;0.002264
специально;0.000486;0.570749;0.000277
список;0.000486;0.028855;1.4e-05
способы;0.000973;2.19878;0.002139
ссылки;0.000486;0.592122;0.000288
ставки;0.000486;0.014355;7e-06
стандарт;0.000486;0.028855;1.4e-05
стать;0.000486;2.410284;0.001171
статьи;0.000973;0.028855;2.8e-05
стейкинг;0.000486;3.850857;0.001872
стекинг;0.000973;2.850857;0.002774
стекинга;0.000973;3.658211;0.003559
стоит;0.000973;0.265894;0.000259
сумма;0.000973;3.488286;0.003394
топ;0.000973;0.014355;1.4e-05
такие;0.000973;0.166358;0.000162
таким;0.000973;2.850857;0.002774
текущие;0.000486;0.528928;0.000257
текущий;0.000486;2.570749;0.001249
телеграм;0.000486;0.028855;1.4e-05
технология;0.000486;2.13465;0.001037
тип;0.000486;2.957772;0.001437
тогда;0.000486;2.957772;0.001437
том;0.000973;0.336283;0.000327
томом;0.000486;0.592122;0.000288
торговать;0.000486;0.354431;0.000172
торговля;0.000486;0.014355;7e-06
торгуйте;0.000486;3.19878;0.001555
транзакции;0.000973;1.751321;0.001704
трейдинг;0.000973;2.570749;0.002501
трофим;0.000486;0.592122;0.000288
турецкие;0.000486;0.028855;1.4e-05
уведомления;0.000486;0.028855;1.4e-05
удалось;0.000973;4.073249;0.003963
удержание;0.000973;6.658211;0.006478
узнай;0.000486;0.658211;0.00032
уильямс;0.000486;4.658211;0.002264
украинские;0.000486;0.028855;1.4e-05
управления;0.000973;2.19878;0.002139
условия;0.000973;0.014355;1.4e-05
устойчивость;0.000486;4.073249;0.00198
участок;0.000486;0.028855;1.4e-05
фицджеральд;0.000486;4.658211;0.002264
форум;0.000486;0.014355;7e-06
характеристики;0.000973;2.073249;0.002017
цель;0.000486;0.429393;0.000209
ценность;0.000486;2.658211;0.001292
циркуляция;0.000486;0.658211;0.00032
частая;0.000486;6.658211;0.003236
часто;0.000486;1.19878;0.000583
часть;0.000973;1.903324;0.001852
численность;0.000486;6.658211;0.003236
число;0.000973;3.073249;0.00299
читать;0.000486;0.613817;0.000298
шанхай;0.000486;0.570749;0.000277
ши;0.000486;0.613817;0.000298
эксперимент;0.000486;0.028855;1.4e-05
эксперты;0.000486;0.028855;1.4e-05
эмиссия;0.000486;2.570749;0.001249
эммер;0.000486;0.570749;0.000277
эрик;0.000486;4.658211;0.002264
эта;0.000486;1.613817;0.000784
этот;0.000973;0.248821;0.000242
эфире;0.000486;0.570749;0.000277
эфириум;0.000486;0.014355;7e-06
эфириума;0.000486;2.658211;0.001292
юр;0.000486;0.028855;1.4e-05
юридическая;0.000486;0.014355;7e-06
яковенко;0.000486;4.658211;0.002264
янгом;0.000486;0.592122;0.000288
яндекс;0.000486;0.028855;1.4e-05
японские;0.000486;0.028855;1.4e-05
авто;0.000486;0.028855;1.4e-05
автоматически;0.000486;2.658211;0.001292
адреса;0.000486;0.028855;1.4e-05
актив;0.000486;0.166358;8.1e-05
актива;0.000486;1.265894;0.000615
активно;0.000486;3.850857;0.001872
активов;0.000486;1.103623;0.000536
акции;0.000486;0.549687;0.000267
акций;0.000486;0.549687;0.000267
алгоритма;0.000486;2.751321;0.001337
алгоритмами;0.000486;5.073249;0.002466
алгоритму;0.000486;4.336283;0.002107
альтернативный;0.000486;5.658211;0.00275
альткоин;0.000486;3.336283;0.001621
альткоиныволатильныепривязанная;0.000486;0.028855;1.4e-05
анализа;0.000486;3.19878;0.001555
анонимно;0.000486;6.658211;0.003236
апреля;0.000486;0.508464;0.000247
арбитража;0.000486;0.028855;1.4e-05
архитектуру;0.000486;5.658211;0.00275
аудитории;0.000486;5.658211;0.00275
баланс;0.000486;0.028855;1.4e-05
бегун;0.000486;6.658211;0.003236
бегунами;0.000486;6.658211;0.003236
безопасности;0.000486;3.073249;0.001494
безумно;0.000486;6.658211;0.003236
бесплатны;0.000486;0.613817;0.000298
беспроводные;0.000486;6.658211;0.003236
биржах;0.000486;0.014355;7e-06
бирже;0.000486;0.318361;0.000155
биржей;0.000486;4.073249;0.00198
биржукнига;0.000486;0.028855;1.4e-05
биткоинаблокчейн;0.000486;0.028855;1.4e-05
биткоинами;0.000486;0.028855;1.4e-05
биткоинов;0.000486;2.957772;0.001437
блогах;0.000486;0.592122;0.000288
блок;0.000486;0.468387;0.000228
блока;0.000486;2.570749;0.001249
блокировки;0.000486;5.073249;0.002466
блокируются;0.000486;6.658211;0.003236
блоков;0.000486;2.265894;0.001101
блокчейна;0.000486;0.150417;7.3e-05
блокчейнах;0.000486;2.410284;0.001171
блокчейне;0.000486;0.103623;5e-05
блокчейнов;0.000486;1.903324;0.000925
блокчейном;0.000486;2.957772;0.001437
блокчейны;0.000486;2.751321;0.001337
богатого;0.000486;0.613817;0.000298
больше;0.000486;0.166358;8.1e-05
большую;0.000486;0.410284;0.000199
бота;0.000486;3.850857;0.001872
ботов;0.000486;6.658211;0.003236
будет;0.000486;0.231947;0.000113
будут;0.000486;2.073249;0.001008
будущем;0.000486;2.488286;0.001209
бывает;0.000486;0.570749;0.000277
был;0.000486;1.613817;0.000784
была;0.000486;2.13465;0.001037
быстрая;0.000486;4.073249;0.00198
быстрее;0.000486;3.19878;0.001555
быстродействием;0.000486;6.658211;0.003236
быстрой;0.000486;3.850857;0.001872
быстрых;0.000486;3.488286;0.001695
быть;0.000486;1.658211;0.000806
важные;0.000486;3.19878;0.001555
валидатор;0.000486;4.658211;0.002264
валидаторам;0.000486;5.073249;0.002466
валидаторов;0.000486;3.658211;0.001778
валидаторы;0.000486;4.658211;0.002264
валидацию;0.000486;5.658211;0.00275
валют;0.000486;2.336283;0.001135
валюта;0.000486;2.073249;0.001008
валютных;0.000486;5.073249;0.002466
валютой;0.000486;3.658211;0.001778
вам;0.000486;0.592122;0.000288
вверх;0.000486;0.613817;0.000298
ведущим;0.000486;6.658211;0.003236
верификации;0.000486;0.014355;7e-06
верификацию;0.000486;4.073249;0.00198
версия;0.000486;0.570749;0.000277
верят;0.000486;6.658211;0.003236
взаимодействия;0.000486;3.658211;0.001778
взаимодействовать;0.000486;3.658211;0.001778
взяв;0.000486;0.613817;0.000298
видеокарте;0.000486;0.592122;0.000288
виртуального;0.000486;4.073249;0.00198
виртуальных;0.000486;2.488286;0.001209
висит;0.000486;6.658211;0.003236
вкладывала;0.000486;6.658211;0.003236
включают;0.000486;0.570749;0.000277
владеет;0.000486;5.658211;0.00275
владелец;0.000486;3.488286;0.001695
владельцам;0.000486;3.488286;0.001695
владельцем;0.000486;4.073249;0.00198
владении;0.000486;0.658211;0.00032
владения;0.000486;3.850857;0.001872
влияет;0.000486;2.073249;0.001008
вложения;0.000486;2.570749;0.001249
вложенных;0.000486;5.658211;0.00275
вложить;0.000486;0.528928;0.000257
внедрение;0.000486;2.957772;0.001437
внедряет;0.000486;5.073249;0.002466
внесения;0.000486;4.658211;0.002264
